date,pm25,pm10,no2,so2,o3,aqi,temperature,humidity,wind_speed,precipitation,respiratory_cases,cardiovascular_cases,mortality_rate,holiday
2024-09-17 15:35:29.135945,97.80997486164505,147.21689200344406,42.2240202598494,11.68239220825533,47.783128706736925,195.6199497232901,34.33665928045158,59.80659032242119,3.460012358039691,1.02548340828541,92.0,42.0,1.3036097429827649,0
2024-09-18 15:35:28.099082,63.303241720008685,97.43199225003684,35.11852096457588,20.25409701629289,27.238856265469963,126.60648344001736,34.33665928045158,59.80659032242119,3.460012358039691,1.02548340828541,84.0,53.0,1.2238540595164928,0
2024-09-18 15:35:29.135945,63.303241720008685,97.43199225003684,35.11852096457588,20.25409701629289,27.238856265469963,126.60648344001736,40.77618057716837,61.85012480883559,3.5683167337544184,0.5117861002333457,84.0,53.0,1.2238540595164928,0
2024-09-19 15:35:28.099082,37.244697339099,59.204674934935056,35.96006902449747,21.136375998772813,42.889529674373264,74.489394678198,40.77618057716837,61.85012480883559,3.5683167337544184,0.5117861002333457,71.0,40.0,0.8295015452342497,0
2024-09-19 15:35:29.135945,37.244697339099,59.204674934935056,35.96006902449747,21.136375998772813,42.889529674373264,74.489394678198,30.73233147926392,72.37930923605539,2.858368425027784,0.1489705892832692,71.0,40.0,0.8295015452342497,0
2024-09-20 15:35:28.099082,66.2965609110851,81.67848477255103,30.79164397319441,7.714858934800322,59.43812806210386,132.5931218221702,30.73233147926392,72.37930923605539,2.858368425027784,0.1489705892832692,86.0,63.0,0.9413136501444286,0
2024-09-20 15:35:29.135945,66.2965609110851,81.67848477255103,30.79164397319441,7.714858934800322,59.43812806210386,132.5931218221702,28.6807742934109,72.48561524733205,11.718529696994825,0.1799731470151924,86.0,63.0,0.9413136501444286,0
2024-09-21 15:35:28.099082,72.61142829730382,101.93189468825398,23.819570444376787,20.900663223474616,31.482025192820664,145.22285659460763,28.6807742934109,72.48561524733205,11.718529696994825,0.1799731470151924,88.0,65.0,1.1147555299421834,0
2024-09-21 15:35:29.135945,72.61142829730382,101.93189468825398,23.819570444376787,20.900663223474616,31.482025192820664,145.22285659460763,37.96578433877999,60.03061656442048,17.48190612027161,0.1241715078566969,88.0,65.0,1.1147555299421834,0
2024-09-22 15:35:28.099082,56.10695677321248,83.41944256437846,38.69328870388678,14.267454409742424,23.972203462635367,112.21391354642496,37.96578433877999,60.03061656442048,17.48190612027161,0.1241715078566969,88.0,39.0,1.1411914225968878,0
2024-09-22 15:35:29.135945,56.10695677321248,83.41944256437846,38.69328870388678,14.267454409742424,23.972203462635367,112.21391354642496,26.291308473437027,67.19899703974569,8.06779330708237,0.1528159339981368,88.0,39.0,1.1411914225968878,0
2024-09-23 15:35:28.099082,60.81829446552456,86.83168427963,37.0720526069081,18.33873062550551,12.336171897835928,121.63658893104912,26.291308473437027,67.19899703974569,8.06779330708237,0.1528159339981368,81.0,56.0,1.0623488187275256,0
2024-09-23 15:35:29.135945,60.81829446552456,86.83168427963,37.0720526069081,18.33873062550551,12.336171897835928,121.63658893104912,35.54552969204673,61.95433491054505,12.102220937591136,0.7366559399802343,81.0,56.0,1.0623488187275256,0
2024-09-24 15:35:28.099082,55.24897500615537,88.71145383779114,15.962862876999155,14.064384147536025,36.55988047325357,110.49795001231074,35.54552969204673,61.95433491054505,12.102220937591136,0.7366559399802343,69.0,42.0,1.1430792900522737,0
2024-09-24 15:35:29.135945,55.24897500615537,88.71145383779114,15.962862876999155,14.064384147536025,36.55988047325357,110.49795001231074,34.34901525750621,67.550615684323,4.416055365354576,0.2589332218251302,69.0,42.0,1.1430792900522737,0
2024-09-25 15:35:28.099082,85.4609480944673,127.74873281099556,21.182918891906965,21.42731895266042,34.69171057156443,170.9218961889346,34.34901525750621,67.550615684323,4.416055365354576,0.2589332218251302,99.0,60.0,1.295651956301286,0
2024-09-25 15:35:29.135945,85.4609480944673,127.74873281099556,21.182918891906965,21.42731895266042,34.69171057156443,170.9218961889346,31.0990135459544,94.47269755019238,12.94248295320942,0.252149927889662,99.0,60.0,1.295651956301286,0
2024-09-26 15:35:28.099082,72.64263540570475,102.22207608423382,40.14982071274311,20.552498618951496,61.5038786177993,145.2852708114095,31.0990135459544,94.47269755019238,12.94248295320942,0.252149927889662,87.0,60.0,1.2967240588232447,0
2024-09-26 15:35:29.135945,72.64263540570475,102.22207608423382,40.14982071274311,20.552498618951496,61.5038786177993,145.2852708114095,35.059295208178085,52.51821872818212,8.483753412137823,2.165209149794399,87.0,60.0,1.2967240588232447,0
2024-09-27 15:35:28.099082,95.37363462092752,140.38068272830543,33.90786986260532,14.225264472260536,43.056701046840985,190.74726924185504,35.059295208178085,52.51821872818212,8.483753412137823,2.165209149794399,91.0,71.0,1.394298424486879,0
2024-09-27 15:35:29.135945,95.37363462092752,140.38068272830543,33.90786986260532,14.225264472260536,43.056701046840985,190.74726924185504,28.16643132032457,60.88881105279384,7.582148687231935,0.0390608583832042,91.0,71.0,1.394298424486879,0
2024-09-28 15:35:28.099082,71.39182591490135,99.6590293877624,24.133381291184413,9.133626293616828,51.50208842128569,142.7836518298027,28.16643132032457,60.88881105279384,7.582148687231935,0.0390608583832042,82.0,46.0,1.1815092661858828,0
2024-09-28 15:35:29.135945,71.39182591490135,99.6590293877624,24.133381291184413,9.133626293616828,51.50208842128569,142.7836518298027,33.609605657563456,57.220952258160985,9.420644549897716,0.2239558020861176,82.0,46.0,1.1815092661858828,0
2024-09-29 15:35:28.099082,67.81571822650906,98.52653944127393,47.12088833090474,16.470456403867598,47.85762529858266,135.63143645301813,33.609605657563456,57.220952258160985,9.420644549897716,0.2239558020861176,88.0,51.0,1.2449410744674143,0
2024-09-29 15:35:29.135945,67.81571822650906,98.52653944127393,47.12088833090474,16.470456403867598,47.85762529858266,135.63143645301813,28.94682240108025,73.41365219182782,4.0738589428441525,0.2391921097475454,88.0,51.0,1.2449410744674143,0
2024-09-30 15:35:28.099082,61.703481115677,97.97549425977502,38.69280504029508,18.431712605093416,43.23001069321342,123.40696223135402,28.94682240108025,73.41365219182782,4.0738589428441525,0.2391921097475454,67.0,48.0,1.1320883058696782,0
2024-09-30 15:35:29.135945,61.703481115677,97.97549425977502,38.69280504029508,18.431712605093416,43.23001069321342,123.40696223135402,29.87995147876068,44.16366448777748,14.03664283106743,0.2400894429921986,67.0,48.0,1.1320883058696782,0
2024-10-01 15:35:28.099082,70.4213127531024,100.69045014630044,30.9758774690986,14.312608408435947,35.35821417242238,140.8426255062048,29.87995147876068,44.16366448777748,14.03664283106743,0.2400894429921986,90.0,62.0,1.217848734732234,0
2024-10-01 15:35:29.135945,70.4213127531024,100.69045014630044,30.9758774690986,14.312608408435947,35.35821417242238,140.8426255062048,30.20638089241741,36.608801169940335,18.705608419443408,0.2855046136039717,90.0,62.0,1.217848734732234,0
2024-10-02 15:35:28.099082,80.15706862870832,124.09297663460104,34.778398233642086,7.602333714310059,27.016886754285903,160.31413725741663,30.20638089241741,36.608801169940335,18.705608419443408,0.2855046136039717,79.0,52.0,1.3249138465813262,0
2024-10-02 15:35:29.135945,80.15706862870832,124.09297663460104,34.778398233642086,7.602333714310059,27.016886754285903,160.31413725741663,33.44117814208889,35.40044249306523,12.211877918161417,0.4518650833411803,79.0,52.0,1.3249138465813262,0
2024-10-03 15:35:28.099082,80.55484439930392,129.9286732207839,36.1615688130585,9.118267300985616,27.844857809709502,161.10968879860783,33.44117814208889,35.40044249306523,12.211877918161417,0.4518650833411803,78.0,58.0,1.1867472456650203,0
2024-10-03 15:35:29.135945,80.55484439930392,129.9286732207839,36.1615688130585,9.118267300985616,27.844857809709502,161.10968879860783,29.76904767892475,55.377216813876565,0.0,0.2987519744666841,78.0,58.0,1.1867472456650203,0
2024-10-04 15:35:28.099082,62.98035838982437,92.71711567725708,35.15078765805594,5.668033227902198,37.8578579860006,125.96071677964872,29.76904767892475,55.377216813876565,0.0,0.2987519744666841,65.0,49.0,1.0321772677203156,0
2024-10-04 15:35:29.135945,62.98035838982437,92.71711567725708,35.15078765805594,5.668033227902198,37.8578579860006,125.96071677964872,35.93126367074264,94.88708871343556,19.033113661551823,1.0224168931420352,65.0,49.0,1.0321772677203156,0
2024-10-05 15:35:28.099082,84.0249696856805,129.92520408797674,26.5720473538407,21.940954774784064,42.32040639821211,168.049939371361,35.93126367074264,94.88708871343556,19.033113661551823,1.0224168931420352,89.0,57.0,1.3907917162160752,0
2024-10-05 15:35:29.135945,84.0249696856805,129.92520408797674,26.5720473538407,21.940954774784064,42.32040639821211,168.049939371361,34.165546846391344,53.20039228591512,12.399188420934635,0.7014029829297892,89.0,57.0,1.3907917162160752,0
2024-10-06 15:35:28.099082,65.4031263055355,112.40788594265932,12.087781172166244,12.389184443956545,14.203387679979386,130.806252611071,34.165546846391344,53.20039228591512,12.399188420934635,0.7014029829297892,80.0,48.0,1.185687738139083,0
2024-10-06 15:35:29.135945,65.4031263055355,112.40788594265932,12.087781172166244,12.389184443956545,14.203387679979386,130.806252611071,32.26252799400924,75.10259146480362,21.78487389145695,0.4978078651987678,80.0,48.0,1.185687738139083,0
2024-10-07 15:35:28.099082,62.77002607406333,88.75999168772191,21.02089589652089,18.01012843457277,29.106753476174305,125.54005214812668,32.26252799400924,75.10259146480362,21.78487389145695,0.4978078651987678,86.0,47.0,1.1703762087837473,0
2024-10-07 15:35:29.135945,62.77002607406333,88.75999168772191,21.02089589652089,18.01012843457277,29.106753476174305,125.54005214812668,28.241546219414648,64.80339676164829,13.309580362818336,0.2303290505044017,86.0,47.0,1.1703762087837473,0
2024-10-08 15:35:28.099082,71.18246991941412,104.92561835643288,34.20492812665333,16.201583973802432,58.79473865540601,142.36493983882823,28.241546219414648,64.80339676164829,13.309580362818336,0.2303290505044017,104.0,50.0,1.2050316116684303,0
2024-10-08 15:35:29.135945,71.18246991941412,104.92561835643288,34.20492812665333,16.201583973802432,58.79473865540601,142.36493983882823,28.42323031212761,67.32467030478693,11.32055879660769,0.1951886650377609,104.0,50.0,1.2050316116684303,0
2024-10-09 15:35:28.099082,72.08274840275256,104.71245473799384,19.93539824713621,20.137281777343425,23.59763302148752,144.16549680550511,28.42323031212761,67.32467030478693,11.32055879660769,0.1951886650377609,87.0,53.0,1.1823673256808844,0
2024-10-09 15:35:29.135945,72.08274840275256,104.71245473799384,19.93539824713621,20.137281777343425,23.59763302148752,144.16549680550511,38.4320130450738,67.34349632128782,13.94975604893988,0.0822494018548793,87.0,53.0,1.1823673256808844,0
2024-10-10 15:35:28.099082,71.04343776991027,111.50664467133626,30.39473382592379,15.515572080001808,49.33133927095011,142.08687553982054,38.4320130450738,67.34349632128782,13.94975604893988,0.0822494018548793,91.0,53.0,1.1286645404790858,0
2024-10-10 15:35:29.135945,71.04343776991027,111.50664467133626,30.39473382592379,15.515572080001808,49.33133927095011,142.08687553982054,34.371537367519515,49.75150843496851,6.415123266559357,3.884821574015898,91.0,53.0,1.1286645404790858,0
2024-10-11 15:35:28.099082,79.1381247758514,115.00602249198712,15.006283761152748,13.086518045217096,38.65937549191256,158.2762495517028,34.371537367519515,49.75150843496851,6.415123266559357,3.884821574015898,89.0,48.0,1.2245635851417964,0
2024-10-11 15:35:29.135945,79.1381247758514,115.00602249198712,15.006283761152748,13.086518045217096,38.65937549191256,158.2762495517028,39.18795428486339,40.32097958286048,14.218234470952329,0.4119193927211078,89.0,48.0,1.2245635851417964,0
2024-10-12 15:35:28.099082,67.69935998515705,103.77993458731106,34.04087273387909,12.918932780031277,55.0798992440224,135.3987199703141,39.18795428486339,40.32097958286048,14.218234470952329,0.4119193927211078,72.0,41.0,1.0366821347164656,0
2024-10-12 15:35:29.135945,67.69935998515705,103.77993458731106,34.04087273387909,12.918932780031277,55.0798992440224,135.3987199703141,36.364049798522586,75.74500197223963,9.3313304675462,2.5008218471750263,72.0,41.0,1.0366821347164656,0
2024-10-13 15:35:28.099082,72.38000230400414,96.72586723661792,45.64671912461033,11.72817648186745,40.08123888980155,144.76000460800827,36.364049798522586,75.74500197223963,9.3313304675462,2.5008218471750263,72.0,49.0,1.2363062884813272,0
2024-10-13 15:35:29.135945,72.38000230400414,96.72586723661792,45.64671912461033,11.72817648186745,40.08123888980155,144.76000460800827,34.08558093235752,48.06670592958075,16.011496916042574,0.0349989240236797,72.0,49.0,1.2363062884813272,0
2024-10-14 15:35:28.099082,70.01812478656615,102.46340732946176,23.864238291845677,12.247589281050208,24.337088159869538,140.0362495731323,34.08558093235752,48.06670592958075,16.011496916042574,0.0349989240236797,74.0,57.0,1.1537804536801048,0
2024-10-14 15:35:29.135945,70.01812478656615,102.46340732946176,23.864238291845677,12.247589281050208,24.337088159869538,140.0362495731323,27.623849213933678,50.92514103259215,5.240631052640916,1.215369019064098,74.0,57.0,1.1537804536801048,0
2024-10-15 15:35:28.099082,81.08581972103045,119.65964438089216,41.7090339175483,22.27469616244285,54.81562107165874,162.1716394420609,27.623849213933678,50.92514103259215,5.240631052640916,1.215369019064098,93.0,52.0,1.2110099569720376,0
2024-10-15 15:35:29.135945,81.08581972103045,119.65964438089216,41.7090339175483,22.27469616244285,54.81562107165874,162.1716394420609,37.04130679150984,78.81196065270709,5.264752763596565,0.0436602143386268,93.0,52.0,1.2110099569720376,0
2024-10-16 15:35:28.099082,92.07675748913564,133.7063389097275,22.78736811767904,15.747808777971004,29.589226621953514,184.1535149782713,37.04130679150984,78.81196065270709,5.264752763596565,0.0436602143386268,95.0,53.0,1.4162820630333028,0
2024-10-16 15:35:29.135945,92.07675748913564,133.7063389097275,22.78736811767904,15.747808777971004,29.589226621953514,184.1535149782713,35.63644277799461,31.852218903086907,19.840312875271135,0.0730756445282075,95.0,53.0,1.4162820630333028,0
2024-10-17 15:35:28.099082,87.52551678577092,122.44156141021853,17.049692969219056,17.494917206052225,31.724333145344257,175.05103357154184,35.63644277799461,31.852218903086907,19.840312875271135,0.0730756445282075,90.0,64.0,1.304966687203606,0
2024-10-17 15:35:29.135945,87.52551678577092,122.44156141021853,17.049692969219056,17.494917206052225,31.724333145344257,175.05103357154184,32.39170793906833,46.52741210956651,8.351773828036542,0.1937559340825645,90.0,64.0,1.304966687203606,0
2024-10-18 15:35:28.099082,78.2800000684594,111.69324870360542,26.767794229079648,17.264049087710383,61.20573023757792,156.5600001369188,32.39170793906833,46.52741210956651,8.351773828036542,0.1937559340825645,90.0,38.0,1.2860388783946346,0
2024-10-18 15:35:29.135945,78.2800000684594,111.69324870360542,26.767794229079648,17.264049087710383,61.20573023757792,156.5600001369188,28.174161077338383,83.06936603556308,17.0903423458903,0.0098196277624052,90.0,38.0,1.2860388783946346,0
2024-10-19 15:35:28.099082,70.77384585057102,115.83917431238466,21.002802772060488,14.57226389145456,51.31608031342624,141.54769170114204,28.174161077338383,83.06936603556308,17.0903423458903,0.0098196277624052,84.0,46.0,1.1565593600451771,0
2024-10-19 15:35:29.135945,70.77384585057102,115.83917431238466,21.002802772060488,14.57226389145456,51.31608031342624,141.54769170114204,39.71027858426643,75.0090432985646,5.777631678913997,0.6867305653749423,84.0,46.0,1.1565593600451771,0
2024-10-20 15:35:28.099082,72.85284311096967,106.79915975921466,22.378210396751044,11.087171411210086,45.62399610024472,145.70568622193937,39.71027858426643,75.0090432985646,5.777631678913997,0.6867305653749423,93.0,51.0,1.301664149553919,0
2024-10-20 15:35:29.135945,72.85284311096967,106.79915975921466,22.378210396751044,11.087171411210086,45.62399610024472,145.70568622193937,37.86266541071548,60.053013743660046,10.239366466272417,0.9063846159509787,93.0,51.0,1.301664149553919,0
2024-10-21 15:35:28.099082,76.86728805148502,121.35582123075542,38.01068046438712,11.452369835607598,30.40786279114614,153.73457610297004,37.86266541071548,60.053013743660046,10.239366466272417,0.9063846159509787,87.0,49.0,1.2946091379504918,0
2024-10-21 15:35:29.135945,76.86728805148502,121.35582123075542,38.01068046438712,11.452369835607598,30.40786279114614,153.73457610297004,37.03776810319087,60.91172832209154,21.5876401684704,0.1135712086513359,87.0,49.0,1.2946091379504918,0
2024-10-22 15:35:28.099082,80.74971363806539,113.42584055799736,14.175760326733116,19.92828815984283,45.10348847674933,161.49942727613077,37.03776810319087,60.91172832209154,21.5876401684704,0.1135712086513359,84.0,52.0,1.2881414313695063,0
2024-10-22 15:35:29.135945,80.74971363806539,113.42584055799736,14.175760326733116,19.92828815984283,45.10348847674933,161.49942727613077,24.791444254721497,72.35015783957357,15.891511300431436,0.2704325912173527,84.0,52.0,1.2881414313695063,0
2024-10-23 15:35:28.099082,80.16086251502595,124.5175169431092,38.29898617461113,14.21542105238182,48.643243045456046,160.3217250300519,24.791444254721497,72.35015783957357,15.891511300431436,0.2704325912173527,89.0,46.0,1.2103977775604484,0
2024-10-23 15:35:29.135945,80.16086251502595,124.5175169431092,38.29898617461113,14.21542105238182,48.643243045456046,160.3217250300519,36.37561707665452,81.23332586122902,20.373726411910653,0.2774074466257045,89.0,46.0,1.2103977775604484,0
2024-10-24 15:35:28.099082,85.20809893579928,124.84833782449842,24.02440780515856,11.40281681075916,48.65998654648074,170.41619787159857,36.37561707665452,81.23332586122902,20.373726411910653,0.2774074466257045,92.0,63.0,1.403303240756285,0
2024-10-24 15:35:29.135945,85.20809893579928,124.84833782449842,24.02440780515856,11.40281681075916,48.65998654648074,170.41619787159857,36.35465707879376,46.5989689663017,7.053154840121282,0.0694445976899741,92.0,63.0,1.403303240756285,0
2024-10-25 15:35:28.099082,67.53711960429418,108.7695793027144,49.580927252343486,23.325845835727428,59.87929436795761,135.07423920858835,36.35465707879376,46.5989689663017,7.053154840121282,0.0694445976899741,65.0,43.0,1.123670164912029,0
2024-10-25 15:35:29.135945,67.53711960429418,108.7695793027144,49.580927252343486,23.325845835727428,59.87929436795761,135.07423920858835,39.19141255818867,64.54433883381157,1.023196894529237,1.0585798113255822,65.0,43.0,1.123670164912029,0
